date,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,USEPUPO,KORCNST,KORMACH,KORMCMP,KORELEC,KORSERV,KORFBEV,KORWHLS,KOUN%TOTQ,KOEMPTOTO,KOEMPMANF,KOEMPCONF,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KOIMPCONA,KOIMPGDDA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOPROPRCF,KOPPSRM.F,KOCPCOREF,KOCPEXFEF,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOPSMANUG,KOMSCAPGG,KOMSCONGG,KOPIMANUG,KOPICAPGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOSIARRLE,KOSSBFMBE,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOBSISAPR,KOBSIHAPR,KOBSIYAPR,KOBSIFAPR,KOBSIBMPR,KOBSIIMPR,KOBSIBNPR,KOCNFBUSR,KOBSIIMER,KOBSIXMER,KOBSIRMER,KOBSIBNER,KOBSIBCOQ,KOBSIBMAR,KOBSIBNMR,KOBFDSAAF,KOBFXSAAF,KOBFINAAF,KOBSIEMAR,KOBFPRAAF,KOBSIBCEQ,KOBUSINVR,pmiall,pmiout,pmioir,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KODBLNEQA,KODBLNSPA,KOLRLTCO,KOLRLTHH,KOGDP...D,KOCNPER.D,KOCNGOV.D,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOEXNGS.D,KOIMNGS.D
2010-05-31,05/07/2010,740.70143,4.89,4.44,705.22452,834.5511,114.705,160.17,512.8714582,716.3629297,806.229096,898.108317,661.3652639,773.1246277,602.175124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,05/14/2010,743.58096,4.99,4.52,703.08575,832.33239,109.236,116.25,512.7588356,711.974081,809.2165987,901.5369955,664.648142,775.0253066,603.6103249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,05/21/2010,737.78714,5.0,4.51,708.52737,826.62822,111.845,117.45,507.8854533,703.8292193,802.2559108,893.530203,660.6677213,775.5407362,601.4057396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,05/28/2010,739.1896,4.94,4.46,708.59015,829.63587,97.442,92.98,506.4555136,708.4075531,805.2500236,896.6872933,661.1893174,774.7743633,599.2114336,3.193068314,1009.133548,830.8199063,750.3289631,818.9799619,1012.378706,383.2979798,1056.84392,1607.786609,277.0711962,459.0056548,1045.891085,1507.822386,1615.625811,485.3201453,482.3421791,465.2149187,435.0277936,399.4524227,460.8165695,440.1829262,1751.897469,1451.718032,445.5857783,456.3931438,482.3019749,443.9823733,445.0502706,427.3884476,433.2048265,412.552018,1599.535328,938.965742,1575.574563,1586.188085,448.863637,476.8988271,477.8282804,416.8214411,417.2847624,422.6833745,444.1474093,450.9760001,460.5170186,486.907173,457.7798989,442.2448549,444.7346101,446.2453884,439.1976966,408.4294226,459.2084946,524.0688254,460.0830784,474.0574823,496.7031657,447.9606963,468.2131227,426.6896327,432.2807275,117.0,120.1,95.0,107.0,90.0,92.0,93.0,102.0,105.0,89.0,98.0,104.0,113.0,117.0,92.0,104.6,115.0,110.4,114.7,107.8,105.1,103.0,108.9,106.4,108.6,54.61348684,55.75657895,1.132450331,114.3,93.0,105.0,102.0,113.0,101.0,109.0,99.0,99.0,102.0,1097.846608,1198.264655,1360.982964,5.48,5.16,1169.180584,1146.123523,1139.750226,1181.947835,1133.688483,1216.962339,1297.860654,1266.579766
2010-06-30,06/25/2010,745.57842,4.99,4.8,710.31164,833.36357,111.506,165.61,522.5854195,717.8476832,811.2389864,899.5125307,668.1908076,779.2047475,607.4656138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,06/18/2010,744.53884,4.91,4.64,709.56115,833.10848,113.322,128.67,518.3074851,714.428089,810.5829722,901.6136499,667.727236,778.7568731,606.2016203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,07/02/2010,742.16681,4.91,4.74,711.46068,827.00548,104.924,137.95,519.1566997,714.532231,807.2386243,895.1110989,667.5507913,777.7201752,606.2272437,3.512777377,1008.951058,830.3504799,751.9149958,817.2164452,1012.527018,383.7299459,1064.659195,1607.213663,278.2539053,466.0131744,1047.03562,1505.156326,1628.766963,488.1892418,484.6625057,464.5351976,436.1823927,400.5513349,462.8886713,441.1585437,1751.135984,1451.917573,445.4812304,456.5077092,484.4187086,444.076713,445.1552697,436.5643155,443.6751534,418.2050143,1612.11118,923.415455,1584.159009,1601.269658,450.2029427,479.9090879,477.9123493,416.9761202,418.0522258,420.7673248,443.6751534,451.8522379,461.21458,485.0466542,449.980967,444.2651256,444.7346101,446.3606622,440.3054002,410.0989105,457.5741375,524.7550249,460.9632216,473.7951297,495.4417614,448.3002552,468.3981366,427.1095074,432.8098293,116.0,119.2,94.0,104.0,90.0,92.0,95.0,102.0,104.0,87.0,95.0,106.0,114.0,116.0,89.0,106.3,110.3,110.5,113.2,109.4,106.3,102.5,106.8,105.2,107.8,53.28165711,53.61842105,1.117177385,116.1,95.0,106.0,104.0,113.0,103.0,108.0,102.0,100.0,100.0,1096.97884,1198.502564,1361.080854,5.4,5.15,1168.959025,1146.350497,1139.912267,1182.302534,1133.465771,1218.955832,1299.482641,1267.652198
2010-06-30,06/04/2010,741.70577,4.91,4.56,709.14925,826.85641,109.6225,79.31,511.5955809,711.349221,807.0218352,899.255121,664.5831917,777.2609548,603.0709298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,06/11/2010,742.37714,4.94,4.58,712.78141,829.62604,107.85,105.75,515.6580976,712.9449781,807.297582,897.663499,665.0084981,778.0875427,606.2388885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,07/23/2010,747.19662,4.9,4.78,708.91389,833.77011,109.922,238.51,523.2498026,720.9029557,812.4002444,898.247067,675.8048046,781.7629469,611.6024567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,07/30/2010,747.26883,4.84,4.75,707.55975,835.52955,109.846,167.86,521.8028795,720.9081347,812.2774843,897.5661797,674.1535392,781.2778773,612.8984848,3.773735122,1009.299159,830.8691917,750.1082124,819.450551,1013.145943,381.9907717,1060.716932,1610.590302,284.8970892,466.4476292,1047.508041,1503.810883,1628.834463,487.5349983,484.292645,465.1576559,436.6912997,401.6383021,463.1812117,441.5219602,1753.783746,1458.231565,445.678618,456.7572156,485.8571324,444.2768897,445.3533011,436.1823927,442.8433007,418.9654742,1584.214661,898.2686665,1572.127676,1582.370244,450.4244267,478.7491743,479.5790546,418.0522258,421.3607983,420.9160237,443.4381865,453.3674184,461.6110126,486.5994804,446.9350463,443.9115602,443.9115602,447.0495283,441.2798293,412.8745989,460.9162207,525.801607,460.4352852,474.4932128,498.6342602,444.0295543,466.3439094,427.2490748,433.2048265,116.0,119.1,93.0,107.0,90.0,93.0,94.0,100.0,105.0,88.0,93.0,105.0,111.0,113.0,87.0,105.2,105.7,104.0,106.3,104.4,103.4,102.7,102.6,109.2,104.1,53.24750831,53.65448505,1.107744108,116.0,94.0,104.0,103.0,115.0,104.0,111.0,104.0,100.0,102.0,1097.15994,1199.537013,1361.328054,5.45,5.13,1169.608508,1146.858611,1140.314651,1181.588256,1133.158298,1218.62088,1296.811053,1267.831845
2010-07-31,07/09/2010,745.1828,4.94,4.85,708.84088,831.01742,106.728,200.06,517.6206228,714.0191519,810.7985087,898.7631726,669.5687662,779.3075332,606.2970924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,07/16/2010,746.07492,4.91,4.86,709.29893,831.19549,109.326,223.92,521.8191322,716.7816894,811.5278772,899.1507516,672.7599375,781.519092,609.4517402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,08/06/2010,748.6518,4.85,4.82,705.74676,837.20021,109.862,156.3,521.7703663,718.7785652,813.8407015,897.0537573,676.7849326,780.7827194,616.061643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,08/13/2010,746.52202,4.75,4.68,707.65271,832.44729,101.866,141.21,522.1436322,717.1764344,811.6360338,894.6385243,676.0449453,778.3432328,613.9712124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,08/20/2010,748.18599,4.52,4.58,707.67932,831.03535,99.472,162.27,526.1290246,717.8797168,813.797461,895.3892074,679.018722,778.7954477,615.8630164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,08/27/2010,745.56223,4.43,4.54,708.67923,832.08921,107.026,174.13,524.1747015,711.454178,811.0259005,892.3772345,677.1809546,776.6925243,613.2464853,3.50343945,1009.116972,831.3361951,748.9970899,817.2164452,1012.679109,379.9973502,1050.454562,1607.85441,295.5951404,446.4182493,1047.092876,1509.94953,1628.293189,484.803793,484.1664222,464.8229675,436.3098625,403.9536326,463.4728988,439.8146017,1754.518091,1451.808417,446.1877016,457.0578741,484.8586842,444.4766664,445.5509411,443.0816799,451.7431272,420.4692619,1525.673477,890.1502757,1572.62661,1578.215469,450.0920165,482.4305716,477.9963476,418.6619838,418.9654742,422.5372825,442.9625613,452.7208645,460.4169686,486.5994804,445.2019006,444.7346101,443.4381865,446.7056884,442.9625613,411.5779843,458.1901559,527.1973391,457.2863913,476.8988271,497.397131,447.6199805,466.0604893,427.2490748,433.3361463,114.0,111.8,88.0,102.0,91.0,89.0,91.0,96.0,106.0,81.0,93.0,106.0,111.0,112.0,88.0,105.1,96.7,101.2,99.7,102.7,103.9,101.0,98.1,104.2,103.6,50.89108911,50.1650165,1.006472492,113.6,95.0,100.0,102.0,114.0,102.0,106.0,104.0,100.0,104.0,1096.372104,1199.690904,1361.24566,5.57,5.26,1169.293609,1147.397336,1141.256358,1182.33815,1133.821199,1219.928693,1297.363884,1269.915356
2010-09-30,09/03/2010,748.43799,4.43,4.59,706.8172,833.10087,107.692,159.55,527.0380748,718.6893456,813.9463866,893.088834,682.0572978,781.2887991,620.6051596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,09/10/2010,749.69743,4.24,4.36,706.11757,834.56102,109.704,165.88,529.2651345,720.729675,815.2221064,892.9048505,684.133766,780.740837,622.495439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,09/17/2010,751.06221,4.25,4.36,705.70068,834.44188,111.12,163.29,532.1740881,726.4317217,817.0324296,894.3392519,684.2138844,781.7661674,620.7502916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,09/24/2010,752.11014,4.25,4.33,705.19985,835.80005,110.385,118.9,533.9219358,729.7639635,817.877346,892.2826285,685.5619525,782.158699,622.7109628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,10/01/2010,753.72862,4.0,4.2,703.08575,838.62425,105.82,174.77,532.8118858,732.1334049,819.2852667,894.189083,686.6349781,784.0033527,626.8944757,3.773283236,1008.88877,831.4097335,748.0428306,816.7919363,1012.735084,383.5141961,1058.179725,1608.90995,299.6232149,454.2549824,1046.31542,1508.470915,1625.428601,483.9530593,484.0558464,462.9667658,437.8269586,409.2676505,463.9571613,440.3054002,1753.10195,1455.087827,446.9808548,457.6359104,485.4293326,444.5822693,445.6554162,442.8433007,450.313746,422.9749199,1583.536808,887.9472402,1557.425308,1581.98997,450.2029427,479.8266816,478.9157022,420.3198967,422.5372825,420.6184044,442.7238977,453.5820108,460.6169686,484.103251,444.9685283,446.5908119,443.3194921,446.7056884,443.5567402,406.9026754,467.4696249,529.4309345,452.6278482,477.7441407,498.4291319,449.2001488,468.5828089,427.3884476,433.2048265,115.0,110.0,88.0,99.0,89.0,88.0,89.0,93.0,105.0,83.0,93.0,106.0,117.0,115.0,86.0,101.9,107.7,99.6,107.9,106.1,104.7,100.0,101.6,107.1,109.2,48.80587748,47.84768212,0.9605263157,112.5,91.0,101.0,103.0,114.0,97.0,105.0,102.0,99.0,103.0,1095.228791,1200.23683,1361.737018,5.51,5.22,1169.847978,1147.451069,1141.211635,1183.038426,1134.812581,1220.035272,1298.152873,1270.578046
2010-10-31,10/08/2010,754.80659,3.99,4.22,702.24224,840.94931,108.054,213.44,539.5988394,737.1111866,819.5375057,892.7162806,687.8573606,783.553575,628.3368943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,10/15/2010,755.08137,3.92,4.01,701.32408,840.1528,104.722,185.5,544.0814695,738.8859567,820.026904,893.615218,687.5541957,783.4396262,626.4102776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,10/22/2010,754.81924,4.22,4.05,702.66932,839.88794,107.634,161.12,539.2718042,738.9335391,821.1819542,896.1291661,687.410542,781.8349818,625.2520263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,10/29/2010,754.0595,4.36,4.03,702.50938,840.51795,112.294,239.21,538.5457902,740.9971952,820.7129168,892.1663138,687.792474,780.4524704,623.7093399,3.676206442,1009.129404,832.2880022,748.4368643,817.1882006,1012.874886,384.1600541,1067.6839,1615.233513,304.1183536,471.0970605,1051.870279,1515.733043,1629.757985,480.9579339,482.7913657,462.1240366,437.0712875,408.4294226,465.2053772,438.5769621,1753.08476,1460.498013,446.9808548,458.0057485,486.4607093,444.5822693,445.6554162,442.604352,449.6470769,424.8495242,1529.879233,907.8978054,1573.398623,1581.380834,449.8697941,480.8927024,476.7289035,420.6184044,424.8495242,422.2444565,443.0816799,451.6338972,461.7098757,484.1822087,442.2448549,447.6199805,444.0295543,447.9606963,442.7238977,410.9233175,459.6129441,532.1056854,451.9708154,479.1649753,494.6629964,449.3120682,468.3981366,427.1095074,433.073334,112.0,111.9,89.0,101.0,89.0,90.0,91.0,95.0,103.0,85.0,92.0,105.0,115.0,110.0,85.0,104.4,106.0,102.0,109.0,105.4,101.9,100.9,100.7,108.2,105.7,46.74884707,44.38943894,0.9149659862,112.1,92.0,100.0,103.0,115.0,92.0,103.0,100.0,99.0,101.0,1095.311266,1201.264444,1362.549685,5.41,5.21,1170.254459,1147.62675,1142.46787,1185.048865,1136.820623,1221.288231,1300.238738,1272.548122
2010-11-30,11/26/2010,755.05561,4.47,4.12,705.26778,841.38307,108.876,236.9,534.8915419,729.7802134,823.0713063,900.4200191,684.3504716,781.166569,625.159555,3.34000801,1009.145978,833.302994,748.2118924,817.9480185,1012.543038,382.6465117,1062.767089,1617.509725,307.2230245,471.5906228,1056.280139,1517.802439,1632.185249,481.518797,484.7096237,461.0555658,438.0775853,408.4294226,464.2465971,441.0371108,1760.687422,1465.927791,446.48731,458.3435694,488.9220672,444.5822693,445.6554162,438.949865,447.7336814,417.1305603,1585.238731,946.7150781,1583.607711,1589.68332,451.5245478,483.1508628,476.8988271,420.1703081,426.1270434,422.5372825,443.4381865,453.3674184,460.4169686,483.3898116,441.4009681,445.4347296,444.3827036,448.4131858,441.7635062,409.7672352,459.9152114,529.9816243,453.193906,479.0819533,492.1439715,451.1957804,468.4905154,427.3884476,433.3361463,114.0,111.8,90.0,101.0,90.0,89.0,90.0,94.0,103.0,87.0,89.0,103.0,108.0,105.0,85.0,105.7,103.6,103.2,108.1,105.9,102.6,99.7,100.9,108.7,105.9,50.22537668,49.669967,1.015050167,115.4,94.0,103.0,104.0,116.0,98.0,107.0,101.0,101.0,102.0,1094.789354,1202.537177,1362.932217,5.4,5.15,1171.028205,1148.123117,1141.539317,1185.999541,1137.64854,1222.058015,1301.63964,1273.634148
2010-11-30,11/19/2010,757.0938,4.48,4.13,703.18738,839.85653,105.814,167.29,534.5773308,735.6745924,825.553228,898.5158495,688.903107,782.2104127,627.4799685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,11/05/2010,756.9907,4.53,4.35,701.04021,845.51774,109.842,229.76,540.5061924,739.8376155,824.0282235,894.9761014,688.7389293,782.4633838,627.1120748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,11/12/2010,755.64907,4.54,4.25,702.77137,842.65365,114.886,77.25,536.8962206,739.25921,823.4933723,894.1756103,686.4325721,781.1645441,624.220381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,12/03/2010,757.93008,4.36,4.01,703.68079,847.15427,109.948,188.06,539.7121436,731.5737217,826.7346257,904.3386919,687.7100176,780.2781516,627.4422981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,12/10/2010,759.39483,4.36,4.11,704.1849,846.33202,113.236,219.55,539.7166731,732.5412428,828.054638,907.3028127,688.020935,780.7184654,626.9077344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,12/17/2010,761.39667,4.57,4.27,705.27643,847.22105,113.2,252.45,542.4773791,737.0715411,829.9069519,907.4018805,688.4025952,780.7310754,626.6991798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,12/24/2010,761.5594,4.49,4.17,704.8343,850.01972,110.314,37.25,538.0818588,735.9620396,830.2109571,906.1447015,688.3698214,782.8053968,628.078902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,12/31/2010,762.60828,4.52,4.27,702.21994,850.58107,107.416,180.76,543.4682241,741.1090923,830.9509518,908.763474,689.5723183,783.6535689,630.0106665,3.665858216,1009.530554,833.854488,745.3561872,818.5628891,1013.265294,381.7712326,1069.52422,1621.954938,316.0398895,473.0833204,1059.805158,1518.745241,1635.805699,484.4187086,489.0950451,460.0660031,439.0738575,409.4344562,465.9658371,441.6428061,1763.953523,1474.469461,446.8777561,459.2692664,493.634269,444.8750267,445.9566212,440.5498991,447.8472533,421.8036035,1648.26248,1012.093491,1558.604111,1616.08595,452.3960131,482.7513417,478.4152842,422.6833745,430.2712828,428.0824129,444.1474093,454.0098189,463.7637376,486.0587298,443.6751534,444.7346101,445.5509411,450.2029427,442.8433007,411.9037175,462.2027303,532.1545493,457.4625408,477.6599302,498.0176087,453.5820108,471.1330382,427.5276265,433.9901708,112.0,113.3,90.0,100.0,93.0,91.0,92.0,95.0,104.0,86.0,91.0,104.0,108.0,106.0,89.0,105.7,95.4,111.1,110.5,101.1,106.3,100.5,96.8,109.5,105.5,53.88654842,55.94059406,1.137199434,114.2,93.0,102.0,105.0,115.0,95.0,104.0,97.0,100.0,101.0,1093.290695,1202.91111,1361.655425,5.52,5.08,1171.672185,1148.592378,1142.448172,1186.777979,1137.778946,1223.70853,1304.437323,1276.72777
2011-01-31,01/14/2011,765.35756,4.69,4.51,701.66545,851.70042,115.736,121.36,555.5050421,741.2558806,834.7500356,907.9867156,690.1284388,784.9355019,627.8971604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,01/07/2011,764.30995,4.71,4.39,702.30463,848.18679,117.102,78.36,550.0564092,740.2250281,833.5035621,907.655409,690.9044448,785.6087166,629.8875715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,01/21/2011,763.52652,4.73,4.63,701.97438,850.91421,111.794,109.35,551.9298582,735.433034,833.2794278,910.5679611,688.2919406,781.8522786,625.8835488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,01/28/2011,765.34332,4.71,4.67,701.74613,851.55779,112.544,122.57,554.2086736,736.8446936,835.746331,913.5940049,691.4820263,781.4326933,627.1895393,3.478400256,1008.938604,833.5911094,739.7561536,819.1463051,1012.478941,379.5489189,1070.246587,1612.101249,320.8825489,469.0521853,1064.498011,1525.534569,1625.898739,482.6231571,488.6280713,457.8826211,443.9115602,414.6304301,468.2131227,447.5061501,1760.758683,1470.581988,448.0626851,460.7966273,494.5847853,445.5741672,446.4412748,440.3054002,444.8516376,428.9088639,1540.728946,916.6283986,1538.737307,1563.790834,455.3876892,485.8260814,483.1508628,419.7201948,424.563401,422.2444565,446.3606622,456.9543008,463.4728988,486.4452784,445.5509411,446.8204331,447.9606963,453.2599493,442.9625613,415.7319361,471.3127327,533.6094731,451.965587,483.0710862,500.6627273,453.4747722,472.2063937,428.0824129,435.1567427,112.0,110.7,87.0,99.0,93.0,86.0,89.0,93.0,103.0,83.0,89.0,104.0,105.0,107.0,84.0,105.9,98.1,100.4,101.1,102.3,103.6,103.4,97.5,110.3,105.1,53.49337748,53.64238411,1.14137931,112.7,92.0,99.0,106.0,117.0,90.0,96.0,105.0,100.0,103.0,1093.276048,1204.426875,1362.153811,5.71,5.3,1172.128858,1149.339783,1141.077717,1184.431461,1134.246767,1222.005571,1307.121715,1277.921423
2011-02-28,02/04/2011,763.62841,4.72,4.76,701.56675,852.49389,112.97,97.16,549.6430248,734.3102762,833.9577345,911.9906782,689.0548081,780.1219456,625.8778082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,02/11/2011,758.94319,4.81,4.73,702.70039,851.61316,109.996,81.01,543.4071288,729.1928652,828.9783051,906.2533859,684.7166282,778.8265454,618.538524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,02/18/2011,760.7451,4.8,4.73,701.42751,852.33174,102.982,97.46,538.9665161,726.8899222,831.4594639,909.7180632,685.529288,779.8457397,621.8002331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
